Name,Brand,Creative_Type,Performance_Tier,Campaign_ID,File_Size_KB,Created_Date,Days_Ago,Directory_Source,GitHub_Download_Link,GitHub_View_Link,File_Type,Quality_Priority,Notes
"real_facebook_creatives_MakeMeJedi_video:_agency_hook_""I_surprised_my_dad""___better_gift?_120204695419700354_thumbnail.jpg",MakeMeJedi,video,,120204695419700,1.76,2025-06-24 22:14:40,0,.,"https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_video:_agency_hook_""I_surprised_my_dad""___better_gift?_120204695419700354_thumbnail.jpg","https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_video:_agency_hook_""I_surprised_my_dad""___better_gift?_120204695419700354_thumbnail.jpg",jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_MakeMeJedi_image:_group___Become_a_Jedi_(70%)_609538322078551_image.jpg,MakeMeJedi,image,,609538322078551,226.48,2025-06-24 22:14:39,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_image:_group___Become_a_Jedi_(70%)_609538322078551_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_image:_group___Become_a_Jedi_(70%)_609538322078551_image.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,MakeMeJedi,video,👨 FATHERS DAY,251174167586664,1.75,2025-06-24 22:14:37,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_video:_Father's_Day_AI_voiceover_(edited_S)_1___Imagine_Dad's_face_(pdp)_2511741675866644_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_video:_Father's_Day_AI_voiceover_(edited_S)_1___Imagine_Dad's_face_(pdp)_2511741675866644_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,MakeMeJedi,video,👨 FATHERS DAY,104870451735259,1.48,2025-06-24 22:14:37,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_video:_Father's_Day_AI_voiceover_(edited_S)_2___Imagine_Dad's_face_(pdp)_1048704517352595_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_video:_Father's_Day_AI_voiceover_(edited_S)_2___Imagine_Dad's_face_(pdp)_1048704517352595_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_MakeMeJedi_video:_Review_mashup_3_(Sara)___Unbox_a_galaxy_of_joy!_🎁_-_Copy_120210776686730354_thumbnail.jpg,MakeMeJedi,video,,120210776686730,1.83,2025-06-24 22:14:35,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_video:_Review_mashup_3_(Sara)___Unbox_a_galaxy_of_joy!_🎁_-_Copy_120210776686730354_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_video:_Review_mashup_3_(Sara)___Unbox_a_galaxy_of_joy!_🎁_-_Copy_120210776686730354_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_MakeMeJedi_video:_jean___The_ULTIMATE_GIFT_120204695421010354_thumbnail.jpg,MakeMeJedi,video,,120204695421010,1.57,2025-06-24 22:14:35,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_video:_jean___The_ULTIMATE_GIFT_120204695421010354_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_video:_jean___The_ULTIMATE_GIFT_120204695421010354_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,MakeMeJedi,video,👨 FATHERS DAY,123436111480553,1.95,2025-06-24 22:14:34,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_video:_Replicate_Winning_video_1___This_Father's_Day_(pdp)_1234361114805539_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_video:_Replicate_Winning_video_1___This_Father's_Day_(pdp)_1234361114805539_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_MakeMeJedi_video:_Replicate_Winning_video_2___A_long_time_ago_(pdp)_1996758074066096_thumbnail.jpg,MakeMeJedi,video,,199675807406609,1.77,2025-06-24 22:14:33,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_video:_Replicate_Winning_video_2___A_long_time_ago_(pdp)_1996758074066096_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_video:_Replicate_Winning_video_2___A_long_time_ago_(pdp)_1996758074066096_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,MakeMeJedi,gif,👨 FATHERS DAY,242951584407568,1.97,2025-06-24 22:14:32,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_gif:_Father's_Day_(edited_P)_2___Imagine_Dad's_face_2429515844075681_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_gif:_Father's_Day_(edited_P)_2___Imagine_Dad's_face_2429515844075681_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,MakeMeJedi,video,👨 FATHERS DAY,243292057044172,1.62,2025-06-24 22:14:31,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_video:_Father's_Day_(edited_S)_1___Imagine_Dad's_face_2432920570441720_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_video:_Father's_Day_(edited_S)_1___Imagine_Dad's_face_2432920570441720_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,MakeMeJedi,gif,👨 FATHERS DAY,151819038959054,1.97,2025-06-24 22:14:31,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_gif:_Father's_Day_(edited_P)_2___Imagine_Dad's_face_1518190389590549_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_gif:_Father's_Day_(edited_P)_2___Imagine_Dad's_face_1518190389590549_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,MakeMeJedi,video,👨 FATHERS DAY,121283120368153,1.62,2025-06-24 22:14:30,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_video:_Father's_Day_(edited_S)_1___Imagine_Dad's_face_1212831203681534_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_video:_Father's_Day_(edited_S)_1___Imagine_Dad's_face_1212831203681534_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_MakeMeJedi_video:_BF_3_remake___Make_anyone_laugh_120204475722150354_thumbnail.jpg,MakeMeJedi,video,,120204475722150,1.64,2025-06-24 22:14:30,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_video:_BF_3_remake___Make_anyone_laugh_120204475722150354_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_video:_BF_3_remake___Make_anyone_laugh_120204475722150354_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,MakeMeJedi,video,👨 FATHERS DAY,120209968397480,1.89,2025-06-24 22:14:29,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_video:_Mashup_2_(FD2024)___This_Father's_Day_-_Copy_120209968397480354_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_video:_Mashup_2_(FD2024)___This_Father's_Day_-_Copy_120209968397480354_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_MakeMeJedi_video:_FD_2_remake___A_long_time_ago_[pdp]_962515409407556_thumbnail.jpg,MakeMeJedi,video,,962515409407556,1.44,2025-06-24 22:14:28,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_video:_FD_2_remake___A_long_time_ago_[pdp]_962515409407556_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_video:_FD_2_remake___A_long_time_ago_[pdp]_962515409407556_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
Early Black Friday,MakeMeJedi,video,,120215085602530,1.91,2025-06-24 22:14:28,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_video:_Early_BF___Enjoy_up_to_75%_OFF_120215085602530354_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_video:_Early_BF___Enjoy_up_to_75%_OFF_120215085602530354_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
Valentines Day Reaction,MakeMeJedi,video,💝 SEASONAL,120205316304560,1.77,2025-06-24 22:14:27,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_video:_V_day_(reaction)_4___This_Valentine's_Day_120205316304560354_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_video:_V_day_(reaction)_4___This_Valentine's_Day_120205316304560354_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_MakeMeJedi_video:_FD_1_remake___A_long_time_ago_120204514915600354_thumbnail.jpg,MakeMeJedi,video,,120204514915600,1.6,2025-06-24 22:14:26,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_video:_FD_1_remake___A_long_time_ago_120204514915600354_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_video:_FD_1_remake___A_long_time_ago_120204514915600354_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
Birthday Campaign,MakeMeJedi,video,,120204695419610,1.86,2025-06-24 22:14:26,0,.,"https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_video:_agency_hook_""Birthday""___tranfsorm_120204695419610354_thumbnail.jpg","https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_video:_agency_hook_""Birthday""___tranfsorm_120204695419610354_thumbnail.jpg",jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_MakeMeJedi_image:_couple___Become_a_Jedi_(70%)_120214266557480354_image.jpg,MakeMeJedi,image,,120214266557480,217.76,2025-06-24 22:14:25,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_image:_couple___Become_a_Jedi_(70%)_120214266557480354_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_image:_couple___Become_a_Jedi_(70%)_120214266557480354_image.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,MakeMeJedi,image,👨 FATHERS DAY,120209967088300,184.64,2025-06-24 22:14:24,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_image:_Celebrate_Father's_Day_-_up_to_70_off!.png_(FD2024)___Give_dad_a_meaningful_gift_-_Copy_120209967088300354_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_image:_Celebrate_Father's_Day_-_up_to_70_off!.png_(FD2024)___Give_dad_a_meaningful_gift_-_Copy_120209967088300354_image.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_🐸❤️️_Static:_Col-Image1_-_Copy1_23848684103490563_thumbnail.jpg,TurnedToAnime,image,,238486841034905,2.02,2025-06-24 22:14:22,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_🐸❤️️_Static:_Col-Image1_-_Copy1_23848684103490563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_🐸❤️️_Static:_Col-Image1_-_Copy1_23848684103490563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_🐸💙Video1_-_GenCopy1_–_PP_23848683935130563_thumbnail.jpg,TurnedToAnime,video,,238486839351305,1.68,2025-06-24 22:14:21,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_🐸💙Video1_-_GenCopy1_–_PP_23848683935130563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_🐸💙Video1_-_GenCopy1_–_PP_23848683935130563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_🐸💙Video1_-_GenCopy1_-_HP_23848683935570563_thumbnail.jpg,TurnedToAnime,video,,238486839355705,1.68,2025-06-24 22:14:20,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_🐸💙Video1_-_GenCopy1_-_HP_23848683935570563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_🐸💙Video1_-_GenCopy1_-_HP_23848683935570563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_🐸💙Video1_-_DBZCopy1_-_HP_23848683934110563_thumbnail.jpg,TurnedToAnime,video,,238486839341105,1.68,2025-06-24 22:14:20,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_🐸💙Video1_-_DBZCopy1_-_HP_23848683934110563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_🐸💙Video1_-_DBZCopy1_-_HP_23848683934110563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_🐸💙Video1_-_DBZCopy1_–_PP_23848683932720563_thumbnail.jpg,TurnedToAnime,video,,238486839327205,1.68,2025-06-24 22:14:19,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_🐸💙Video1_-_DBZCopy1_–_PP_23848683932720563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_🐸💙Video1_-_DBZCopy1_–_PP_23848683932720563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_🐸❤️️_Static:_Col-Image1_-_Copy1_–_Copy_23848684111580563_thumbnail.jpg,TurnedToAnime,image,,238486841115805,6.32,2025-06-24 22:14:18,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_🐸❤️️_Static:_Col-Image1_-_Copy1_–_Copy_23848684111580563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_🐸❤️️_Static:_Col-Image1_-_Copy1_–_Copy_23848684111580563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_🐸❤️️_Static:_Col-Image1_-_Copy1_–_Copy_2_23848684116780563_thumbnail.jpg,TurnedToAnime,image,,238486841167805,8.85,2025-06-24 22:14:18,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_🐸❤️️_Static:_Col-Image1_-_Copy1_–_Copy_2_23848684116780563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_🐸❤️️_Static:_Col-Image1_-_Copy1_–_Copy_2_23848684116780563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_🐸💙Pilotv1_-_GenCopy1_-_HP_23849334603030563_thumbnail.jpg,TurnedToAnime,,,238493346030305,1.73,2025-06-24 22:14:15,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_🐸💙Pilotv1_-_GenCopy1_-_HP_23849334603030563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_🐸💙Pilotv1_-_GenCopy1_-_HP_23849334603030563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_🐸💙Pilotv1_-_GenCopy1_-_HP_23849334595880563_thumbnail.jpg,TurnedToAnime,,,238493345958805,1.73,2025-06-24 22:14:14,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_🐸💙Pilotv1_-_GenCopy1_-_HP_23849334595880563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_🐸💙Pilotv1_-_GenCopy1_-_HP_23849334595880563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_🐸💙Pilotv1_-_GenCopy1_-_HP_23849334607700563_thumbnail.jpg,TurnedToAnime,,,238493346077005,1.73,2025-06-24 22:14:13,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_🐸💙Pilotv1_-_GenCopy1_-_HP_23849334607700563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_🐸💙Pilotv1_-_GenCopy1_-_HP_23849334607700563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_🐸💙Pilotv1_-_GenCopy1_-_HP_23849334611220563_thumbnail.jpg,TurnedToAnime,,,238493346112205,1.73,2025-06-24 22:14:13,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_🐸💙Pilotv1_-_GenCopy1_-_HP_23849334611220563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_🐸💙Pilotv1_-_GenCopy1_-_HP_23849334611220563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_2_Classical_Artist_23852612133670563_thumbnail.jpg,TurnedToAnime,video,,238526121336705,1.81,2025-06-24 22:14:11,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_2_Classical_Artist_23852612133670563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_2_Classical_Artist_23852612133670563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_3_3_Simple_Steps_23852612136030563_thumbnail.jpg,TurnedToAnime,video,,238526121360305,1.73,2025-06-24 22:14:10,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_3_3_Simple_Steps_23852612136030563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_3_3_Simple_Steps_23852612136030563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_1_3_Simple_Steps_23852612135940563_thumbnail.jpg,TurnedToAnime,video,,238526121359405,1.7,2025-06-24 22:14:09,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_1_3_Simple_Steps_23852612135940563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_1_3_Simple_Steps_23852612135940563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_2_Jealous_Friends_Gift_23852612133750563_thumbnail.jpg,TurnedToAnime,video,,238526121337505,1.57,2025-06-24 22:14:08,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_2_Jealous_Friends_Gift_23852612133750563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_2_Jealous_Friends_Gift_23852612133750563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_2_3_Simple_Steps_23852612138310563_thumbnail.jpg,TurnedToAnime,video,,238526121383105,1.81,2025-06-24 22:14:08,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_2_3_Simple_Steps_23852612138310563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_2_3_Simple_Steps_23852612138310563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_1_Classical_Artist_23852612138480563_thumbnail.jpg,TurnedToAnime,video,,238526121384805,1.7,2025-06-24 22:14:06,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_1_Classical_Artist_23852612138480563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_1_Classical_Artist_23852612138480563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_1_Jealous_Friends_Gift_23852612133810563_thumbnail.jpg,TurnedToAnime,video,,238526121338105,1.7,2025-06-24 22:14:05,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_1_Jealous_Friends_Gift_23852612133810563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_1_Jealous_Friends_Gift_23852612133810563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_3_Classical_Artist_23852612133920563_thumbnail.jpg,TurnedToAnime,video,,238526121339205,1.73,2025-06-24 22:14:05,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_3_Classical_Artist_23852612133920563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_3_Classical_Artist_23852612133920563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_3_Jealous_Friends_Gift_23852612136050563_thumbnail.jpg,TurnedToAnime,video,,238526121360505,1.73,2025-06-24 22:14:04,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_3_Jealous_Friends_Gift_23852612136050563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_3_Jealous_Friends_Gift_23852612136050563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_1_Classical_Artist_23852612138520563_thumbnail.jpg,TurnedToAnime,video,,238526121385205,1.7,2025-06-24 22:14:03,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_1_Classical_Artist_23852612138520563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_1_Classical_Artist_23852612138520563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_3_Classical_3_Simple_Steps_23852612133900563_thumbnail.jpg,TurnedToAnime,video,,238526121339005,1.83,2025-06-24 22:14:02,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_3_Classical_3_Simple_Steps_23852612133900563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_3_Classical_3_Simple_Steps_23852612133900563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_2_Classical_Artist_23852612135900563_thumbnail.jpg,TurnedToAnime,video,,238526121359005,1.81,2025-06-24 22:14:01,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_2_Classical_Artist_23852612135900563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_2_Classical_Artist_23852612135900563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_2_Classical_3_Simple_Steps_23852612133590563_thumbnail.jpg,TurnedToAnime,video,,238526121335905,1.57,2025-06-24 22:13:59,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_2_Classical_3_Simple_Steps_23852612133590563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_2_Classical_3_Simple_Steps_23852612133590563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Traffic_DBZ_Video_1_3_Simple_Steps_23852636942910563_thumbnail.jpg,TurnedToAnime,video,,238526369429105,1.81,2025-06-24 22:13:58,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Traffic_DBZ_Video_1_3_Simple_Steps_23852636942910563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Traffic_DBZ_Video_1_3_Simple_Steps_23852636942910563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_1_Friends_23852637137810563_thumbnail.jpg,TurnedToAnime,video,,238526371378105,1.7,2025-06-24 22:13:57,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_1_Friends_23852637137810563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_1_Friends_23852637137810563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
